date,total_pnl,total_volume,price_risk,sentiment_score,sentiment_norm,cluster,sentiment_next
2024-10-28,167.28016200000002,121495.25,30124.33548119336,72,0.7380952380952381,2,0.7380952380952381
2024-10-29,801.170876,613267.8099999999,32070.40337636996,72,0.7380952380952381,2,0.7976190476190477
2024-10-30,9.150023,11830.85,1173.289529395265,77,0.7976190476190477,0,0.7976190476190477
2024-10-31,1214.043811,896173.36,34785.39067564603,77,0.7976190476190477,2,0.7738095238095238
2024-11-01,1040.475736,260981.03,34916.24329270276,75,0.7738095238095238,2,0.7380952380952381
2024-11-02,0.0,40000.0,0.0,72,0.7380952380952381,0,0.7619047619047619
2024-11-03,0.0,129055.66,35019.27476760649,74,0.7619047619047619,2,0.7142857142857143
2024-11-04,2799.410474,451811.97,31251.03407730779,70,0.7142857142857143,2,0.7142857142857143
2024-11-05,678.4759280000001,200627.23,447.3612013177321,70,0.7142857142857143,0,0.7142857142857143
2024-11-06,2817.83723,123906.9,30280.899533449774,70,0.7142857142857143,2,0.7976190476190477
2024-11-07,4493.353136,111335.3,10003.089792496958,77,0.7976190476190477,0,0.7738095238095238
2024-11-08,-64.41354100000007,270700.44,37439.77303993247,75,0.7738095238095238,2,0.7738095238095238
2024-11-09,102.90894,193384.41,23467.205243676726,75,0.7738095238095238,2,0.8095238095238095
2024-11-10,991.114334,413636.7,35169.11698739768,78,0.8095238095238095,2,0.7857142857142857
2024-11-11,6749.630996,1570572.42,19334.287999336833,76,0.7857142857142857,2,0.8333333333333334
2024-11-12,3494.399394,1226354.52,42225.76909365375,80,0.8333333333333334,2,0.8809523809523809
2024-11-13,7846.402274,515336.37,44580.583335896874,84,0.8809523809523809,2,0.9285714285714286
2024-11-14,4563.509225,1008361.81,43512.339351987874,88,0.9285714285714286,2,0.8333333333333334
2024-11-15,4140.740438,1427858.42,44561.88123485069,80,0.8333333333333334,2,0.9047619047619048
2024-11-16,2769.521909,303296.07,25132.33925091309,86,0.9047619047619048,2,0.9523809523809523
2024-11-17,882.975285,1215987.57,31687.337182453637,90,0.9523809523809523,2,0.8690476190476191
2024-11-18,4470.815187,2084339.58,31036.246699819614,83,0.8690476190476191,2,0.9523809523809523
2024-11-19,2958.268991,628031.15,34325.32468494068,90,0.9523809523809523,2,0.8690476190476191
2024-11-20,4210.0928969999995,1999514.1199999999,28143.6849064378,83,0.8690476190476191,2,0.8571428571428571
2024-11-21,1692.430891,598300.62,24131.493956717535,82,0.8571428571428571,2,1.0
2024-11-22,-18105.345617,1646713.62,28365.53451281409,94,1.0,2,0.9880952380952381
2024-11-23,2901.531638,516245.68,19498.05920912464,93,0.9880952380952381,2,0.8333333333333334
2024-11-24,945.550386,664952.28,39149.77412382678,80,0.8333333333333334,2,0.8571428571428571
2024-11-25,5523.740734,937410.87,33938.75057506805,82,0.8571428571428571,2,0.8214285714285714
2024-11-26,1094.809359,1146902.44,28137.457705000586,79,0.8214285714285714,2,0.7738095238095238
2024-11-27,-2654.495633,1444242.53,38278.91796098914,75,0.7738095238095238,2,0.7976190476190477
2024-11-28,-127075.39958499999,1894225.15,17821.35220799935,77,0.7976190476190477,2,0.8095238095238095
2024-11-29,176844.994152,794262.91,12963.323862846413,78,0.8095238095238095,2,0.8809523809523809
2024-11-30,37316.69352,1732193.7,17104.74516000873,84,0.8809523809523809,2,0.8452380952380952
2024-12-01,40886.364494,814711.82,23868.612594146103,81,0.8452380952380952,2,0.8333333333333334
2024-12-02,18489.604313,585243.56,23395.974646335806,80,0.8333333333333334,2,0.7857142857142857
2024-12-03,23576.539285,1084666.53,14614.148396105858,76,0.7857142857142857,2,0.8095238095238095
2024-12-04,292891.815021,769287.65,19020.163181879107,78,0.8095238095238095,1,0.8809523809523809
2024-12-05,71574.11848800001,1256750.79,21442.349080329837,84,0.8809523809523809,2,0.7380952380952381
2024-12-06,-92624.643895,3471019.22,35117.0184331323,72,0.7380952380952381,2,0.7738095238095238
2024-12-07,85906.279067,451733.42,11334.961635242154,75,0.7738095238095238,0,0.8214285714285714
2024-12-08,15965.933436,932939.72,12791.004341189435,79,0.8214285714285714,0,0.8095238095238095
2024-12-09,6310.967676,983949.68,18326.913058245325,78,0.8095238095238095,2,0.8095238095238095
2024-12-10,39325.770231,3150424.08,16284.591066578498,78,0.8095238095238095,2,0.7619047619047619
2024-12-11,319051.554217,2194098.33,20185.601678151805,74,0.7619047619047619,1,0.8690476190476191
2024-12-12,599151.795008,4557189.87,14642.174841845246,83,0.8690476190476191,1,0.7857142857142857
2024-12-13,31935.901745,2880824.64,20825.10883514046,76,0.7857142857142857,2,0.8690476190476191
2024-12-14,167801.399244,2369561.78,14571.679126725638,83,0.8690476190476191,2,0.8333333333333334
2024-12-15,97525.315279,2583269.81,12543.628010008499,80,0.8333333333333334,2,0.8690476190476191
2024-12-16,166774.344133,2740808.97,17496.535312490214,83,0.8690476190476191,2,0.9166666666666666
2024-12-17,219591.305172,5233597.63,9394.175304251048,87,0.9166666666666666,1,0.8452380952380952
2024-12-18,13682.994673,3798887.07,22416.783716082267,81,0.8452380952380952,2,0.7738095238095238
2024-12-19,62744.004486000005,8241709.39,16929.244251413296,75,0.7738095238095238,2,0.7619047619047619
2024-12-20,254969.660039,7681274.71,10657.925728618677,74,0.7619047619047619,1,0.75
2024-12-21,150022.163157,4382875.12,18159.116102874224,73,0.75,2,0.75
2024-12-22,352197.163973,3087320.22,9765.339068501175,73,0.75,1,0.7142857142857143
2024-12-23,-29430.626577,6771878.26,12295.240380699111,70,0.7142857142857143,2,0.75
2024-12-24,14813.780116,1767036.11,30715.154907896496,73,0.75,2,0.75
2024-12-25,756.6570469999998,347889.35,17860.571353520154,73,0.75,2,0.8214285714285714
2024-12-26,60228.639722,2205242.65,20368.202871650596,79,0.8214285714285714,2,0.7619047619047619
2024-12-27,2672.811035,347913.0,32863.24533320561,74,0.7619047619047619,2,0.7380952380952381
2024-12-28,940.673623,281555.01,19408.240784673464,72,0.7380952380952381,2,0.75
2024-12-29,2884.067927,344628.54,24887.987316245813,73,0.75,2,0.6547619047619048
2024-12-30,9009.738137,1073865.73,31860.1840293027,65,0.6547619047619048,2,0.6428571428571429
2024-12-31,5445.01281,877164.62,43179.78668312891,64,0.6428571428571429,2,0.6666666666666666
2025-01-01,-9528.065345,282582.1,27520.272915650094,66,0.6666666666666666,2,0.7142857142857143
2025-01-02,8716.519087,774674.84,29382.580691575953,70,0.7142857142857143,2,0.7619047619047619
2025-01-03,6028.486793,771208.99,29282.3129011784,74,0.7619047619047619,2,0.75
2025-01-04,2553.537968,1826029.6199999999,23839.600556082944,73,0.75,2,0.7380952380952381
2025-01-05,3187.719363,451943.57,26542.788016363855,72,0.7380952380952381,2,0.7857142857142857
2025-01-06,6064.185393,556526.99,25724.457590235674,76,0.7857142857142857,2,0.8095238095238095
2025-01-07,16098.227531,1313178.1,28508.363695284283,78,0.8095238095238095,2,0.7142857142857143
2025-01-08,130117.090554,3177275.18,23568.54250315659,70,0.7142857142857143,2,0.7023809523809523
2025-01-09,46975.928902,1020733.25,23500.929758128685,69,0.7023809523809523,2,0.47619047619047616
2025-01-10,-10116.875552,6547449.68,44043.68926449545,50,0.47619047619047616,2,0.7023809523809523
2025-01-11,2269.080536,1658098.71,44175.35536265214,69,0.7023809523809523,2,0.6190476190476191
2025-01-12,5742.241803,2258459.17,32479.519953455976,62,0.6190476190476191,2,0.6071428571428571
2025-01-13,9655.429352,2936648.0100000002,43148.517668516986,61,0.6071428571428571,2,0.6309523809523809
2025-01-14,16069.512355,876581.97,39546.67406392093,63,0.6309523809523809,2,0.7142857142857143
2025-01-15,14819.5883,1801599.8900000001,44243.04334875478,70,0.7142857142857143,2,0.7738095238095238
2025-01-16,20807.709328,3049692.96,45587.68888997698,75,0.7738095238095238,2,0.7738095238095238
2025-01-17,7006.415608,1110230.46,28618.105924029955,75,0.7738095238095238,2,0.7976190476190477
2025-01-18,443.2330819999997,2711629.88,30120.803069543927,77,0.7976190476190477,2,0.7976190476190477
2025-01-19,87923.799302,9715215.3,24014.658255692957,77,0.7976190476190477,2,0.7857142857142857
2025-01-20,87277.239173,8287327.01,37843.0859029197,76,0.7857142857142857,2,0.7857142857142857
2025-01-21,11077.839421,1523729.82,40747.62587620388,76,0.7857142857142857,2,0.8809523809523809
2025-01-22,20524.408057,1778406.43,28395.354969929434,84,0.8809523809523809,2,0.7738095238095238
2025-01-23,101256.24216,3697028.66,25921.80074561635,75,0.7738095238095238,2,0.7738095238095238
2025-01-24,10602.779738,1611433.45,22454.277335346196,75,0.7738095238095238,2,0.7738095238095238
2025-01-25,-10348.016255999999,1239377.7,20082.837208004497,75,0.7738095238095238,2,0.75
2025-01-26,40823.466668,1201173.66,56.964853356212096,73,0.75,0,0.7261904761904762
2025-01-27,41331.765392,1508028.31,32042.793496644998,71,0.7261904761904762,2,0.7380952380952381
2025-01-28,17979.613973,579412.17,24279.74382364756,72,0.7380952380952381,2,0.7380952380952381
2025-01-29,23421.01147,1897513.41,7607.830150890976,72,0.7380952380952381,0,0.7142857142857143
2025-01-30,23097.471385,3014397.17,28204.317496879,70,0.7142857142857143,2,0.7857142857142857
2025-01-31,35868.296773,2783411.48,25646.50854115892,76,0.7857142857142857,2,0.6904761904761905
2025-02-01,32300.205017,1363746.44,20271.120413807046,68,0.6904761904761905,2,0.5952380952380952
2025-02-02,162854.759623,5661092.29,22207.067687737403,60,0.5952380952380952,2,0.40476190476190477
2025-02-03,348871.326269,22592901.37,18879.794597895165,44,0.40476190476190477,1,0.7380952380952381
2025-02-04,416876.88812,15678409.27,35955.83339655142,72,0.7380952380952381,1,0.5238095238095238
2025-02-05,56706.235562,8743231.51,40574.009588569235,54,0.5238095238095238,2,0.4642857142857143
2025-02-06,33803.799733,2818508.87,16388.872094558265,49,0.4642857142857143,2,0.40476190476190477
2025-02-07,22450.002091,3460263.54,42160.236867398744,44,0.40476190476190477,2,0.40476190476190477
2025-02-08,586.703253,839734.97,36915.44632024426,44,0.40476190476190477,2,0.42857142857142855
2025-02-09,150551.829492,2920919.7,10422.804223315916,46,0.42857142857142855,0,0.39285714285714285
2025-02-10,63908.49465,3624958.44,46369.496059926416,43,0.39285714285714285,2,0.44047619047619047
2025-02-11,-6093.784817,2797544.17,39253.670814260346,47,0.44047619047619047,2,0.42857142857142855
2025-02-12,19848.635032,4143974.54,38646.337026968,46,0.42857142857142855,2,0.47619047619047616
2025-02-13,27829.534238,3199852.21,38525.25246862051,50,0.47619047619047616,2,0.4523809523809524
2025-02-14,213860.675308,4007103.42,39228.23154673595,48,0.4523809523809524,1,0.47619047619047616
2025-02-15,45042.92701,1712852.95,31470.532986673592,50,0.47619047619047616,2,0.5238095238095238
2025-02-16,2369.478425,806177.64,18647.60245101412,54,0.5238095238095238,2,0.4880952380952381
2025-02-17,1818.573295,2031044.64,20749.367553082866,51,0.4880952380952381,2,0.44047619047619047
2025-02-18,91204.672403,3371128.68,24340.274303701626,47,0.44047619047619047,2,0.40476190476190477
2025-02-19,14985.794701,3263930.24,37500.93674280039,44,0.40476190476190477,2,0.4642857142857143
2025-02-20,46008.794102,4628609.29,35998.54843899887,49,0.4642857142857143,2,0.5357142857142857
2025-02-21,119693.49395,3972159.88,36123.38402905308,55,0.5357142857142857,2,0.4642857142857143
2025-02-22,25278.704178,3175570.2,35714.43054380472,49,0.4642857142857143,2,0.47619047619047616
2025-02-23,10656.934251,1141310.74,24083.76474942159,50,0.47619047619047616,2,0.4642857142857143
2025-02-24,38470.176242,11223619.59,5802.105417159856,49,0.4642857142857143,0,0.17857142857142858
2025-02-25,204762.177034,19414984.36,9653.433240771896,25,0.17857142857142858,1,0.13095238095238096
2025-02-26,63229.063129,4946958.13,9197.326338777337,21,0.13095238095238096,0,0.0
2025-02-27,-36525.167517,1999898.43,17339.754198939718,10,0.0,2,0.07142857142857142
2025-02-28,225628.108748,4123660.77,13004.313560911012,16,0.07142857142857142,1,0.11904761904761904
2025-03-01,10596.108968,263824.13,14151.460454216185,20,0.11904761904761904,0,0.19047619047619047
2025-03-02,66914.320708,6460848.74,26982.38944846609,26,0.19047619047619047,2,0.27380952380952384
2025-03-03,616413.032233,8244590.38,15421.663414209781,33,0.27380952380952384,1,0.05952380952380952
2025-03-04,182075.566585,11124247.15,14405.01862159367,15,0.05952380952380952,1,0.11904761904761904
2025-03-05,269328.365917,9193654.22,17510.19887432473,20,0.11904761904761904,1,0.17857142857142858
2025-03-06,16101.125561,6765324.96,21934.22354229503,25,0.17857142857142858,2,0.2857142857142857
2025-03-07,150236.061627,19854275.48,19307.57872350572,34,0.2857142857142857,1,0.21428571428571427
2025-03-08,24700.773359,892083.51,16031.43073504946,28,0.21428571428571427,2,0.20238095238095238
2025-03-09,19773.457395,10419697.99,7637.0779200333845,27,0.20238095238095238,0,0.11904761904761904
2025-03-10,-10010.027269999999,16811790.68,15340.350084664116,20,0.11904761904761904,2,0.16666666666666666
2025-03-11,-76880.729036,14016952.09,13460.923696539638,24,0.16666666666666666,2,0.2857142857142857
2025-03-12,288105.984215,18618139.15,17749.264690374584,34,0.2857142857142857,1,0.4166666666666667
2025-03-13,14114.870873,3285591.22,20500.81821243844,45,0.4166666666666667,2,0.20238095238095238
2025-03-14,68646.160089,8047187.16,17702.141181132887,27,0.20238095238095238,2,0.42857142857142855
2025-03-15,78694.624572,2355749.54,37895.06270698133,46,0.42857142857142855,2,0.23809523809523808
2025-03-16,-7910.943544999999,10187921.51,40953.38009179101,30,0.23809523809523808,2,0.2619047619047619
2025-03-17,26163.906513,3592895.05,26520.75498170875,32,0.2619047619047619,2,0.2857142857142857
2025-03-18,72322.788824,4050655.47,28950.334346344727,34,0.2857142857142857,2,0.2619047619047619
2025-03-19,29374.682341,4598813.57,32062.251077063433,32,0.2619047619047619,2,0.4642857142857143
2025-03-20,10246.859436,1652257.93,13983.062886683134,49,0.4642857142857143,2,0.25
2025-03-21,6951.270374,2543903.39,18051.792840520564,31,0.25,2,0.2619047619047619
2025-03-22,12498.535254,971809.42,17469.58701641358,32,0.2619047619047619,2,0.23809523809523808
2025-03-23,14047.421585,2593519.67,21221.291477691695,30,0.23809523809523808,2,0.4166666666666667
2025-03-24,107878.961301,3017587.05,16683.828268470603,45,0.4166666666666667,2,0.42857142857142855
2025-03-25,32030.90678,5372519.77,29786.28683714438,46,0.42857142857142855,2,0.44047619047619047
2025-03-26,15802.167427,7597754.37,9499.05377367415,47,0.44047619047619047,0,0.35714285714285715
2025-03-27,58825.359221,3240279.46,26557.68862973206,40,0.35714285714285715,2,0.40476190476190477
2025-03-28,21337.179335,1483092.61,24402.94970797754,44,0.40476190476190477,2,0.19047619047619047
2025-03-29,12098.872931,3668151.83,13865.264404751648,26,0.19047619047619047,2,0.2619047619047619
2025-03-30,15795.11514,2850874.96,23898.468080644245,32,0.2619047619047619,2,0.2857142857142857
2025-03-31,6978.184557,2164772.4699999997,25090.858841871337,34,0.2857142857142857,2,0.2857142857142857
2025-04-01,-2202.6622420000003,704445.1900000001,28721.364354609497,34,0.2857142857142857,2,0.40476190476190477
2025-04-02,202212.740938,3867930.6,24028.23786198537,44,0.40476190476190477,1,0.17857142857142858
2025-04-03,-2365.961276,8670233.15,18235.829962477786,25,0.17857142857142858,2,0.21428571428571427
2025-04-04,-25515.678949999998,3835545.73,18982.60437823849,28,0.21428571428571427,2,0.23809523809523808
2025-04-05,35907.33771,1267564.22,28130.764409641528,30,0.23809523809523808,2,0.2857142857142857
2025-04-06,47053.449272,3551252.06,17753.419050072687,34,0.2857142857142857,2,0.15476190476190477
2025-04-07,34527.370305,14460253.14,26418.021483688062,23,0.15476190476190477,2,0.16666666666666666
2025-04-08,34899.394798,8869391.4,38537.38890858545,24,0.16666666666666666,2,0.09523809523809523
2025-04-09,43120.444797,28556806.47,28979.705344812573,18,0.09523809523809523,1,0.34523809523809523
2025-04-10,158261.822261,28741953.29,40502.816131808824,39,0.34523809523809523,1,0.17857142857142858
2025-04-11,126406.479081,11319327.07,34521.66742659316,25,0.17857142857142858,1,0.39285714285714285
2025-04-12,410419.694533,55914617.49,40123.86510023587,43,0.39285714285714285,1,0.4166666666666667
2025-04-13,48696.021521,14171154.79,41348.37171834226,45,0.4166666666666667,2,0.25
2025-04-14,45680.443063,13079972.98,41108.20219955828,31,0.25,2,0.3333333333333333
2025-04-15,72357.706282,20752168.24,37058.41095155655,38,0.3333333333333333,1,0.2261904761904762
2025-04-16,58631.730257,36502715.9,42048.4964526716,29,0.2261904761904762,1,0.23809523809523808
2025-04-17,5427.919886,2604551.51,11963.219448216858,30,0.23809523809523808,0,0.27380952380952384
2025-04-18,4880.4047439999995,24610650.46,32984.953144554696,33,0.27380952380952384,1,0.2619047619047619
2025-04-19,71950.577495,32706462.71,33213.65730571021,32,0.2619047619047619,1,0.32142857142857145
2025-04-20,25060.341936,12126094.05,23883.95751794863,37,0.32142857142857145,2,0.34523809523809523
2025-04-21,34369.267906999994,42104054.84,43072.00260330493,39,0.34523809523809523,1,0.44047619047619047
2025-04-22,58652.763578,33753625.24,33271.41999975104,47,0.44047619047619047,1,0.7380952380952381
2025-04-23,-419020.225731,30682443.79,31725.221942176104,72,0.7380952380952381,2,0.6309523809523809
2025-04-24,50704.395965,35088918.64,46335.46935192112,63,0.6309523809523809,1,0.5952380952380952
2025-04-25,20218.859206,27749455.78,44788.00046843077,60,0.5952380952380952,1,0.6547619047619048
2025-04-26,-4125.753942,11948127.77,41345.92385513583,65,0.6547619047619048,2,0.6071428571428571
2025-04-27,2702.067468,487537.69,32601.2014221725,61,0.6071428571428571,2,0.5238095238095238
2025-04-28,36906.813759,26124921.49,45630.27587227086,54,0.5238095238095238,1,0.5952380952380952
2025-04-29,125749.613427,34089511.66,43444.646860455854,60,0.5952380952380952,1,0.5476190476190477
2025-04-30,14003.797269,12693878.85,45721.21891665201,56,0.5476190476190477,2,0.5119047619047619
2025-05-01,54536.829297000004,10720240.52,31890.030734646974,53,0.5119047619047619,2,
